measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Eswatini,Male,All ages,Typhoid fever,Percent,2010,1.40E-06,2.02E-06,9.31E-07
Prevalence,Eswatini,Female,All ages,Typhoid fever,Percent,2010,1.10E-06,1.48E-06,7.70E-07
Prevalence,Eswatini,Both,All ages,Typhoid fever,Percent,2010,1.24E-06,1.66E-06,8.64E-07
Prevalence,Eswatini,Male,All ages,Typhoid fever,Percent,2011,1.38E-06,1.95E-06,9.47E-07
Prevalence,Eswatini,Female,All ages,Typhoid fever,Percent,2011,1.10E-06,1.45E-06,7.87E-07
Prevalence,Eswatini,Both,All ages,Typhoid fever,Percent,2011,1.23E-06,1.64E-06,8.58E-07
Prevalence,Eswatini,Male,All ages,Typhoid fever,Percent,2012,1.36E-06,1.88E-06,9.37E-07
Prevalence,Eswatini,Female,All ages,Typhoid fever,Percent,2012,1.09E-06,1.44E-06,7.95E-07
Prevalence,Eswatini,Both,All ages,Typhoid fever,Percent,2012,1.22E-06,1.62E-06,8.60E-07
Prevalence,Eswatini,Male,All ages,Typhoid fever,Percent,2013,1.33E-06,1.82E-06,9.09E-07
Prevalence,Eswatini,Female,All ages,Typhoid fever,Percent,2013,1.09E-06,1.45E-06,8.03E-07
Prevalence,Eswatini,Both,All ages,Typhoid fever,Percent,2013,1.21E-06,1.59E-06,8.65E-07
Prevalence,Eswatini,Male,All ages,Typhoid fever,Percent,2014,1.31E-06,1.78E-06,8.64E-07
Prevalence,Eswatini,Female,All ages,Typhoid fever,Percent,2014,1.09E-06,1.46E-06,7.90E-07
Prevalence,Eswatini,Both,All ages,Typhoid fever,Percent,2014,1.19E-06,1.58E-06,8.56E-07
Prevalence,Eswatini,Male,All ages,Typhoid fever,Percent,2015,1.30E-06,1.79E-06,8.29E-07
Prevalence,Eswatini,Female,All ages,Typhoid fever,Percent,2015,1.09E-06,1.48E-06,7.69E-07
Prevalence,Eswatini,Both,All ages,Typhoid fever,Percent,2015,1.19E-06,1.58E-06,8.30E-07
Prevalence,Eswatini,Male,All ages,Typhoid fever,Percent,2016,1.29E-06,1.75E-06,8.68E-07
Prevalence,Eswatini,Female,All ages,Typhoid fever,Percent,2016,1.09E-06,1.46E-06,7.73E-07
Prevalence,Eswatini,Both,All ages,Typhoid fever,Percent,2016,1.18E-06,1.57E-06,8.50E-07
Prevalence,Eswatini,Male,All ages,Typhoid fever,Percent,2017,1.30E-06,1.75E-06,9.00E-07
Prevalence,Eswatini,Female,All ages,Typhoid fever,Percent,2017,1.09E-06,1.47E-06,7.60E-07
Prevalence,Eswatini,Both,All ages,Typhoid fever,Percent,2017,1.19E-06,1.55E-06,8.62E-07
Prevalence,Eswatini,Male,All ages,Typhoid fever,Percent,2018,1.30E-06,1.76E-06,9.11E-07
Prevalence,Eswatini,Female,All ages,Typhoid fever,Percent,2018,1.08E-06,1.46E-06,7.33E-07
Prevalence,Eswatini,Both,All ages,Typhoid fever,Percent,2018,1.19E-06,1.56E-06,8.51E-07
Prevalence,Eswatini,Male,All ages,Typhoid fever,Percent,2019,1.29E-06,1.80E-06,8.91E-07
Prevalence,Eswatini,Female,All ages,Typhoid fever,Percent,2019,1.08E-06,1.48E-06,7.17E-07
Prevalence,Eswatini,Both,All ages,Typhoid fever,Percent,2019,1.18E-06,1.59E-06,8.14E-07
Prevalence,Eswatini,Male,All ages,Typhoid fever,Percent,2020,1.23E-06,1.68E-06,8.56E-07
Prevalence,Eswatini,Female,All ages,Typhoid fever,Percent,2020,1.03E-06,1.46E-06,6.92E-07
Prevalence,Eswatini,Both,All ages,Typhoid fever,Percent,2020,1.13E-06,1.53E-06,8.07E-07
Prevalence,Eswatini,Male,All ages,Typhoid fever,Percent,2021,1.18E-06,1.67E-06,8.34E-07
Prevalence,Eswatini,Female,All ages,Typhoid fever,Percent,2021,9.86E-07,1.37E-06,6.49E-07
Prevalence,Eswatini,Both,All ages,Typhoid fever,Percent,2021,1.08E-06,1.48E-06,7.64E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,1990,1.10E-06,1.48E-06,7.76E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,1990,9.40E-07,1.29E-06,6.57E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,1990,1.01E-06,1.35E-06,7.22E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,1991,1.11E-06,1.47E-06,7.95E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,1991,9.50E-07,1.30E-06,6.81E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,1991,1.02E-06,1.35E-06,7.47E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,1992,1.11E-06,1.48E-06,8.05E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,1992,9.58E-07,1.31E-06,6.93E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,1992,1.03E-06,1.36E-06,7.53E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,1993,1.12E-06,1.49E-06,8.04E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,1993,9.65E-07,1.32E-06,6.93E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,1993,1.03E-06,1.38E-06,7.67E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,1994,1.12E-06,1.50E-06,8.10E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,1994,9.69E-07,1.35E-06,6.83E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,1994,1.04E-06,1.42E-06,7.53E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,1995,1.12E-06,1.53E-06,8.00E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,1995,9.70E-07,1.37E-06,6.71E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,1995,1.04E-06,1.43E-06,7.53E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,1996,1.12E-06,1.49E-06,8.19E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,1996,9.69E-07,1.35E-06,6.87E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,1996,1.04E-06,1.41E-06,7.59E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,1997,1.12E-06,1.49E-06,8.28E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,1997,9.66E-07,1.31E-06,6.90E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,1997,1.04E-06,1.38E-06,7.64E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,1998,1.11E-06,1.46E-06,8.18E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,1998,9.62E-07,1.28E-06,6.98E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,1998,1.03E-06,1.35E-06,7.61E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,1999,1.11E-06,1.47E-06,8.06E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,1999,9.59E-07,1.27E-06,6.85E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,1999,1.03E-06,1.35E-06,7.64E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2000,1.11E-06,1.50E-06,7.92E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2000,9.57E-07,1.29E-06,6.74E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2000,1.03E-06,1.36E-06,7.64E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2001,1.11E-06,1.49E-06,8.13E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2001,9.55E-07,1.27E-06,6.86E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2001,1.03E-06,1.34E-06,7.71E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2002,1.11E-06,1.48E-06,8.26E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2002,9.54E-07,1.25E-06,6.89E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2002,1.03E-06,1.32E-06,7.67E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2003,1.11E-06,1.47E-06,8.17E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2003,9.52E-07,1.24E-06,7.04E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2003,1.02E-06,1.30E-06,7.69E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2004,1.11E-06,1.45E-06,8.02E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2004,9.51E-07,1.25E-06,7.10E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2004,1.02E-06,1.31E-06,7.65E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2005,1.11E-06,1.46E-06,7.87E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2005,9.50E-07,1.26E-06,6.99E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2005,1.02E-06,1.32E-06,7.60E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2006,1.11E-06,1.44E-06,7.98E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2006,9.49E-07,1.25E-06,7.04E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2006,1.03E-06,1.31E-06,7.66E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2007,1.12E-06,1.45E-06,8.01E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2007,9.48E-07,1.22E-06,7.02E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2007,1.03E-06,1.32E-06,7.67E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2008,1.14E-06,1.50E-06,8.12E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2008,9.47E-07,1.22E-06,6.97E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2008,1.04E-06,1.32E-06,7.68E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2009,1.14E-06,1.55E-06,8.12E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2009,9.46E-07,1.22E-06,6.98E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2009,1.04E-06,1.34E-06,7.58E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2010,1.15E-06,1.60E-06,7.92E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2010,9.46E-07,1.24E-06,6.76E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2010,1.04E-06,1.37E-06,7.41E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2011,1.14E-06,1.56E-06,7.96E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2011,9.46E-07,1.22E-06,6.99E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2011,1.04E-06,1.35E-06,7.45E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2012,1.13E-06,1.51E-06,7.85E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2012,9.47E-07,1.22E-06,7.03E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2012,1.03E-06,1.34E-06,7.55E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2013,1.11E-06,1.46E-06,7.66E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2013,9.48E-07,1.22E-06,7.08E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2013,1.03E-06,1.33E-06,7.50E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2014,1.10E-06,1.47E-06,7.56E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2014,9.49E-07,1.24E-06,7.03E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2014,1.02E-06,1.33E-06,7.35E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2015,1.09E-06,1.46E-06,7.34E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2015,9.51E-07,1.27E-06,6.93E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2015,1.02E-06,1.33E-06,7.28E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2016,1.10E-06,1.45E-06,7.61E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2016,9.53E-07,1.27E-06,6.88E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2016,1.02E-06,1.33E-06,7.44E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2017,1.10E-06,1.47E-06,7.92E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2017,9.57E-07,1.28E-06,6.85E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2017,1.03E-06,1.32E-06,7.55E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2018,1.11E-06,1.48E-06,7.89E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2018,9.61E-07,1.28E-06,6.68E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2018,1.03E-06,1.35E-06,7.53E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2019,1.11E-06,1.50E-06,7.96E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2019,9.60E-07,1.29E-06,6.52E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2019,1.03E-06,1.36E-06,7.27E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2020,1.07E-06,1.42E-06,7.85E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2020,9.22E-07,1.29E-06,6.32E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2020,9.92E-07,1.32E-06,7.29E-07
Prevalence,Eswatini,Male,Age-standardized,Typhoid fever,Percent,2021,1.03E-06,1.44E-06,7.43E-07
Prevalence,Eswatini,Female,Age-standardized,Typhoid fever,Percent,2021,8.89E-07,1.21E-06,6.04E-07
Prevalence,Eswatini,Both,Age-standardized,Typhoid fever,Percent,2021,9.57E-07,1.29E-06,6.99E-07
Prevalence,Eswatini,Male,All ages,Lower respiratory infections,Percent,1990,0.001660225,0.001823183,0.001508945
Prevalence,Eswatini,Female,All ages,Lower respiratory infections,Percent,1990,0.001423453,0.001551559,0.00130769
Prevalence,Eswatini,Both,All ages,Lower respiratory infections,Percent,1990,0.001535565,0.00167265,0.001412769
Prevalence,Eswatini,Male,All ages,Lower respiratory infections,Percent,1991,0.001628174,0.001781225,0.001491914
Prevalence,Eswatini,Female,All ages,Lower respiratory infections,Percent,1991,0.001374494,0.001490407,0.001270385
Prevalence,Eswatini,Both,All ages,Lower respiratory infections,Percent,1991,0.001494617,0.001620534,0.001381881
Prevalence,Eswatini,Male,All ages,Lower respiratory infections,Percent,1992,0.001600232,0.001744819,0.001475284
Prevalence,Eswatini,Female,All ages,Lower respiratory infections,Percent,1992,0.001331504,0.001441362,0.001237603
Prevalence,Eswatini,Both,All ages,Lower respiratory infections,Percent,1992,0.001458745,0.001578141,0.001352487
Prevalence,Eswatini,Male,All ages,Lower respiratory infections,Percent,1993,0.001576722,0.001714203,0.001458537
Prevalence,Eswatini,Female,All ages,Lower respiratory infections,Percent,1993,0.001295111,0.001404114,0.001202226
Prevalence,Eswatini,Both,All ages,Lower respiratory infections,Percent,1993,0.001428433,0.00153972,0.001328508
Prevalence,Eswatini,Male,All ages,Lower respiratory infections,Percent,1994,0.001557544,0.001691686,0.001445445
Prevalence,Eswatini,Female,All ages,Lower respiratory infections,Percent,1994,0.001265559,0.001366802,0.001173429
Prevalence,Eswatini,Both,All ages,Lower respiratory infections,Percent,1994,0.001403761,0.001512536,0.001306925
Prevalence,Eswatini,Male,All ages,Lower respiratory infections,Percent,1995,0.001542576,0.001674081,0.001430329
Prevalence,Eswatini,Female,All ages,Lower respiratory infections,Percent,1995,0.001242937,0.00134619,0.001149036
Prevalence,Eswatini,Both,All ages,Lower respiratory infections,Percent,1995,0.001384715,0.00149295,0.001289468
Prevalence,Eswatini,Male,All ages,Lower respiratory infections,Percent,1996,0.001534502,0.001657445,0.001430777
Prevalence,Eswatini,Female,All ages,Lower respiratory infections,Percent,1996,0.00122791,0.001324531,0.001141882
Prevalence,Eswatini,Both,All ages,Lower respiratory infections,Percent,1996,0.001372872,0.001474619,0.001282797
Prevalence,Eswatini,Male,All ages,Lower respiratory infections,Percent,1997,0.001535227,0.00165329,0.001434284
Prevalence,Eswatini,Female,All ages,Lower respiratory infections,Percent,1997,0.001220115,0.001314755,0.001136799
Prevalence,Eswatini,Both,All ages,Lower respiratory infections,Percent,1997,0.001368914,0.001466421,0.001280261
Prevalence,Eswatini,Male,All ages,Lower respiratory infections,Percent,1998,0.001543054,0.001660192,0.001446872
Prevalence,Eswatini,Female,All ages,Lower respiratory infections,Percent,1998,0.001217833,0.00130886,0.001131105
Prevalence,Eswatini,Both,All ages,Lower respiratory infections,Percent,1998,0.001371168,0.001465438,0.001283567
Prevalence,Eswatini,Male,All ages,Lower respiratory infections,Percent,1999,0.001555177,0.001669391,0.001452037
Prevalence,Eswatini,Female,All ages,Lower respiratory infections,Percent,1999,0.00121907,0.001313437,0.001131994
Prevalence,Eswatini,Both,All ages,Lower respiratory infections,Percent,1999,0.001377297,0.001469771,0.001287943
Prevalence,Eswatini,Male,All ages,Lower respiratory infections,Percent,2000,0.001568581,0.001684808,0.001453451
Prevalence,Eswatini,Female,All ages,Lower respiratory infections,Percent,2000,0.001222143,0.001321277,0.001125387
Prevalence,Eswatini,Both,All ages,Lower respiratory infections,Percent,2000,0.001385051,0.001482426,0.001291006
Prevalence,Eswatini,Male,All ages,Lower respiratory infections,Percent,2001,0.00158558,0.001701194,0.001479971
Prevalence,Eswatini,Female,All ages,Lower respiratory infections,Percent,2001,0.001226766,0.001322857,0.001134531
Prevalence,Eswatini,Both,All ages,Lower respiratory infections,Percent,2001,0.001395359,0.001490491,0.001304015
Prevalence,Eswatini,Male,All ages,Lower respiratory infections,Percent,2002,0.001607678,0.001724582,0.001506162
Prevalence,Eswatini,Female,All ages,Lower respiratory infections,Percent,2002,0.00123327,0.001327041,0.001143578
Prevalence,Eswatini,Both,All ages,Lower respiratory infections,Percent,2002,0.001409081,0.001502951,0.001318583
