measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Eswatini,Female,15-19 years,Trachoma,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,15-19 years,Trachoma,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,<5 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,<5 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,<5 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,65-69 years,Cysticercosis,Percent,2007,0.008738330043518,0.0116765910147528,0.0052912501259795
Prevalence,Eswatini,Female,65-69 years,Cysticercosis,Percent,2007,0.0066605745485272,0.0092929199733386,0.0039049243181999
Prevalence,Eswatini,Both,65-69 years,Cysticercosis,Percent,2007,0.0075145345246252,0.0100842943540328,0.0045241057782424
Prevalence,Eswatini,Male,70-74 years,Cysticercosis,Percent,2007,0.0096358346451585,0.012939850147388,0.0055145510882137
Prevalence,Eswatini,Female,70-74 years,Cysticercosis,Percent,2007,0.0078841047623106,0.010631138323282,0.0045627680835031
Prevalence,Eswatini,Both,70-74 years,Cysticercosis,Percent,2007,0.0085685000213979,0.0113729566906324,0.0049449597977263
Prevalence,Eswatini,Male,75-79 years,Cysticercosis,Percent,2007,0.0104946414697794,0.0137759630912569,0.006034113795334
Prevalence,Eswatini,Female,75-79 years,Cysticercosis,Percent,2007,0.0090842723370955,0.0123564174342301,0.0052522932614206
Prevalence,Eswatini,Both,75-79 years,Cysticercosis,Percent,2007,0.0095798010906751,0.0131051135416083,0.0055035599420681
Prevalence,Eswatini,Male,80+ years,Cysticercosis,Percent,2007,0.0120669819993201,0.015701993167114,0.0080657304894863
Prevalence,Eswatini,Female,80+ years,Cysticercosis,Percent,2007,0.0113055905112021,0.0145014899967399,0.0078477319453132
Prevalence,Eswatini,Both,80+ years,Cysticercosis,Percent,2007,0.0115135965662689,0.014531966899222,0.007896614911526
Prevalence,Eswatini,Male,70-74 years,Lymphatic filariasis,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,70-74 years,Lymphatic filariasis,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,70-74 years,Lymphatic filariasis,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,75-79 years,Lymphatic filariasis,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,75-79 years,Lymphatic filariasis,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,75-79 years,Lymphatic filariasis,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,80+ years,Lymphatic filariasis,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,80+ years,Lymphatic filariasis,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,80+ years,Lymphatic filariasis,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,5-9 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,5-9 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,5-9 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,10-14 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,10-14 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,10-14 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,15-19 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,15-19 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,15-19 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,20-24 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,20-24 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,20-24 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,25-29 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,25-29 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,25-29 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,30-34 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,30-34 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,30-34 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,35-39 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,35-39 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,35-39 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,40-44 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,40-44 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,40-44 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,45-49 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,45-49 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,45-49 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,50-54 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,50-54 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,50-54 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,55-59 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,55-59 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,55-59 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,60-64 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,60-64 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,60-64 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,65-69 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,65-69 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,65-69 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,70-74 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,70-74 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,70-74 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,75-79 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,75-79 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,75-79 years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,80+ years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,80+ years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,80+ years,Yellow fever,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,<5 years,Zika virus,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,<5 years,Zika virus,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,<5 years,Zika virus,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,<5 years,Opioid use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,<5 years,Opioid use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,<5 years,Opioid use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,5-9 years,Opioid use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,5-9 years,Opioid use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,5-9 years,Opioid use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,10-14 years,Opioid use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,10-14 years,Opioid use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,10-14 years,Opioid use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,15-19 years,Opioid use disorders,Percent,2007,0.0005282566101365,0.0007313254175694,0.0003541707031302
Prevalence,Eswatini,Female,15-19 years,Opioid use disorders,Percent,2007,0.000693423544541,0.0010406601401776,0.0004387768334883
Prevalence,Eswatini,Both,15-19 years,Opioid use disorders,Percent,2007,0.0006156492260905,0.0008659410604545,0.0004037913046701
Prevalence,Eswatini,Male,20-24 years,Opioid use disorders,Percent,2007,0.0022500193523546,0.0031050144935828,0.0015617719224153
Prevalence,Eswatini,Female,20-24 years,Opioid use disorders,Percent,2007,0.0031147213767642,0.0045599299146974,0.0021221112542243
Prevalence,Eswatini,Both,20-24 years,Opioid use disorders,Percent,2007,0.0027205093486054,0.0037696768174933,0.0019019632834695
Prevalence,Eswatini,Male,25-29 years,Opioid use disorders,Percent,2007,0.0024954892570125,0.0032925009285962,0.0018919538139556
Prevalence,Eswatini,Female,25-29 years,Opioid use disorders,Percent,2007,0.0039543228169988,0.0051884630244368,0.0029199104253512
Prevalence,Eswatini,Both,25-29 years,Opioid use disorders,Percent,2007,0.0032885918614708,0.0043003974026635,0.0024550550537825
Prevalence,Eswatini,Male,30-34 years,Opioid use disorders,Percent,2007,0.0018354402614497,0.002460956043067,0.0013556521212849
Prevalence,Eswatini,Female,30-34 years,Opioid use disorders,Percent,2007,0.0034909605700205,0.0047259376127968,0.0024360060119064
Prevalence,Eswatini,Both,30-34 years,Opioid use disorders,Percent,2007,0.0027120702705465,0.0037560070013725,0.0019164499576973
Prevalence,Eswatini,Male,35-39 years,Opioid use disorders,Percent,2007,0.0014952443622326,0.0019430929928927,0.0011436727287455
Prevalence,Eswatini,Female,35-39 years,Opioid use disorders,Percent,2007,0.0026798384827383,0.0036872456981066,0.0019046992237671
Prevalence,Eswatini,Both,35-39 years,Opioid use disorders,Percent,2007,0.0021235328619825,0.002821641532908,0.0015710527498256
Prevalence,Eswatini,Male,<5 years,Larynx cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,<5 years,Larynx cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,<5 years,Larynx cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,5-9 years,Larynx cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,5-9 years,Larynx cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,5-9 years,Larynx cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,<5 years,Breast cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,<5 years,Breast cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,<5 years,Breast cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,5-9 years,Breast cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,5-9 years,Breast cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,5-9 years,Breast cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,10-14 years,Breast cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,10-14 years,Breast cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,10-14 years,Breast cancer,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,15-19 years,Breast cancer,Percent,2007,3.1704008453e-06,6.316515274e-06,1.4690297234e-06
Prevalence,Eswatini,Female,15-19 years,Breast cancer,Percent,2007,4.00836224219e-05,6.35975302777e-05,2.3008196374e-05
Prevalence,Eswatini,Both,15-19 years,Breast cancer,Percent,2007,2.2700807409e-05,3.52969053827e-05,1.33708128468e-05
Prevalence,Eswatini,Male,20-24 years,Breast cancer,Percent,2007,6.2630383804e-06,1.21627654411e-05,2.8282916082e-06
Prevalence,Eswatini,Female,20-24 years,Breast cancer,Percent,2007,0.0003084627038187,0.0006065992846613,0.0001401716523669
Prevalence,Eswatini,Both,20-24 years,Breast cancer,Percent,2007,0.0001706835950147,0.0003326512714501,8.05606893883e-05
Prevalence,Eswatini,Male,25-29 years,Breast cancer,Percent,2007,3.52073766202e-05,6.94434372894e-05,1.48283811984e-05
Prevalence,Eswatini,Female,25-29 years,Breast cancer,Percent,2007,0.0020857574706347,0.0048805305487207,0.0006776651495632
Prevalence,Eswatini,Both,25-29 years,Breast cancer,Percent,2007,0.0011499934949994,0.0026703387204718,0.0003949408362486
Prevalence,Eswatini,Male,30-34 years,Breast cancer,Percent,2007,8.29474145076e-05,0.0001708353489031,3.27645769727e-05
Prevalence,Eswatini,Female,30-34 years,Breast cancer,Percent,2007,0.0065274776652427,0.0154187560281666,0.0020303532696257
Prevalence,Eswatini,Both,30-34 years,Breast cancer,Percent,2007,0.0034954018305893,0.0082291556632195,0.001095723874456
Prevalence,Eswatini,Male,35-39 years,Breast cancer,Percent,2007,0.00012432078204,0.0002893755113451,3.6844264034e-05
Prevalence,Eswatini,Female,35-39 years,Breast cancer,Percent,2007,0.0088917505286691,0.0202743230662324,0.0030530942301867
Prevalence,Eswatini,Both,35-39 years,Breast cancer,Percent,2007,0.0047744257828637,0.0108720840874049,0.0016494571778184
Prevalence,Eswatini,Male,40-44 years,Breast cancer,Percent,2007,0.0001502246752849,0.0003845771922469,4.42201983749e-05
Prevalence,Eswatini,Female,40-44 years,Breast cancer,Percent,2007,0.0085009461168922,0.017354460542022,0.0037363842670432
Prevalence,Eswatini,Both,40-44 years,Breast cancer,Percent,2007,0.0046987328484825,0.0095630674140533,0.0020534764751639
Prevalence,Eswatini,Male,45-49 years,Breast cancer,Percent,2007,0.0001825287816111,0.000409147529983,5.52529753788e-05
Prevalence,Eswatini,Female,45-49 years,Breast cancer,Percent,2007,0.0079013006037685,0.0142647038551084,0.0041373535512674
Prevalence,Eswatini,Both,45-49 years,Breast cancer,Percent,2007,0.0043998053738046,0.0079183292193969,0.0023087128231824
Prevalence,Eswatini,Male,80+ years,Intestinal nematode infections,Percent,2007,0.1501493987586473,0.1779025684469188,0.1248220880372578
Prevalence,Eswatini,Female,80+ years,Intestinal nematode infections,Percent,2007,0.1209981252943024,0.1434576465109702,0.1002019469185467
Prevalence,Eswatini,Both,80+ years,Intestinal nematode infections,Percent,2007,0.1289620187419979,0.1528677384344859,0.1069279863782654
Prevalence,Eswatini,Male,<5 years,Amphetamine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,<5 years,Amphetamine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,<5 years,Amphetamine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,5-9 years,Amphetamine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,5-9 years,Amphetamine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,5-9 years,Amphetamine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,10-14 years,Amphetamine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,10-14 years,Amphetamine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,10-14 years,Amphetamine use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,15-19 years,Amphetamine use disorders,Percent,2007,0.0006045354000932,0.0009571835558105,0.000350531399497
Prevalence,Eswatini,Female,15-19 years,Amphetamine use disorders,Percent,2007,0.0003273726398676,0.0005156021418719,0.0001833229876015
Prevalence,Eswatini,Both,15-19 years,Amphetamine use disorders,Percent,2007,0.0004578897228806,0.0007321695479842,0.0002631609745991
Prevalence,Eswatini,Male,20-24 years,Amphetamine use disorders,Percent,2007,0.0028691967594603,0.0044772500314669,0.0016988650995179
Prevalence,Eswatini,Female,20-24 years,Amphetamine use disorders,Percent,2007,0.0015786443468902,0.0024690656845478,0.000902783281293
Prevalence,Eswatini,Both,20-24 years,Amphetamine use disorders,Percent,2007,0.0021670405524019,0.0034212875836401,0.0012557931609279
Prevalence,Eswatini,Male,25-29 years,Amphetamine use disorders,Percent,2007,0.0028896215935631,0.0041473121050069,0.0017935374378362
Prevalence,Eswatini,Female,25-29 years,Amphetamine use disorders,Percent,2007,0.0016663941010108,0.0024142015688556,0.0010499506015404
Prevalence,Eswatini,Both,25-29 years,Amphetamine use disorders,Percent,2007,0.0022246073818463,0.0031892021490155,0.0013920147037438
Prevalence,Eswatini,Male,30-34 years,Amphetamine use disorders,Percent,2007,0.0014649288921048,0.0022780831330506,0.000872395871259
Prevalence,Eswatini,Female,30-34 years,Amphetamine use disorders,Percent,2007,0.0009220217833435,0.0014165888345915,0.0005393176936032
Prevalence,Eswatini,Both,30-34 years,Amphetamine use disorders,Percent,2007,0.0011774472796901,0.0018171566631319,0.0007201233738912
Prevalence,Eswatini,Male,<5 years,Other drug use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,<5 years,Other drug use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,<5 years,Other drug use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,5-9 years,Other drug use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,5-9 years,Other drug use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,5-9 years,Other drug use disorders,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,10-14 years,Other drug use disorders,Percent,2007,5.76944554e-08,1.472035722e-07,9.4808428e-09
Prevalence,Eswatini,Female,10-14 years,Other drug use disorders,Percent,2007,6.65504851e-08,1.640038355e-07,9.214041e-09
Prevalence,Eswatini,Both,10-14 years,Other drug use disorders,Percent,2007,6.22587221e-08,1.554015326e-07,1.22642427e-08
Prevalence,Eswatini,Male,15-19 years,Other drug use disorders,Percent,2007,7.8284021502e-06,1.6666496329e-05,2.8228016502e-06
Prevalence,Eswatini,Female,15-19 years,Other drug use disorders,Percent,2007,1.12660445037e-05,2.34578190264e-05,4.4724548297e-06
Prevalence,Eswatini,Both,15-19 years,Other drug use disorders,Percent,2007,9.6470424064e-06,1.92238825912e-05,3.6229337819e-06
Prevalence,Eswatini,Male,20-24 years,Other drug use disorders,Percent,2007,5.67843131171e-05,9.87386383111e-05,3.21465951055e-05
Prevalence,Eswatini,Female,20-24 years,Other drug use disorders,Percent,2007,7.59242463134e-05,0.0001280697103209,4.29220142086e-05
Prevalence,Eswatini,Both,20-24 years,Other drug use disorders,Percent,2007,6.71977760515e-05,0.0001143039120301,3.91327066457e-05
Prevalence,Eswatini,Male,25-29 years,Other drug use disorders,Percent,2007,0.0001435675784135,0.0002414811279832,7.91354689624e-05
Prevalence,Eswatini,Female,25-29 years,Other drug use disorders,Percent,2007,0.0001855712564287,0.000309216568572,9.92424661121e-05
Prevalence,Eswatini,Both,25-29 years,Other drug use disorders,Percent,2007,0.0001664024433598,0.0002860232432002,9.04436739474e-05
Prevalence,Eswatini,Male,30-34 years,Other drug use disorders,Percent,2007,0.0002161077919297,0.0003272491258477,0.0001352646278379
Prevalence,Eswatini,Female,30-34 years,Other drug use disorders,Percent,2007,0.0002718438556623,0.000406352773244,0.0001698447961372
Prevalence,Eswatini,Both,30-34 years,Other drug use disorders,Percent,2007,0.0002456206131449,0.0003668577425779,0.0001526877754077
