population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,New York,Both,20-24 years,Depressive disorders,Percent,2008,0.0521860252294065,0.0616504789630136,0.0428360204768293
All Population,Prevalence,New York,Both,25-29 years,Depressive disorders,Percent,2008,0.0533076738873456,0.0628461371280486,0.044557551925366
All Population,Prevalence,New York,Both,30-34 years,Depressive disorders,Percent,2008,0.052976448594074,0.0614241129910284,0.0451927026836431
All Population,Prevalence,New York,Both,35-39 years,Depressive disorders,Percent,2008,0.0528632745360673,0.0615777224998526,0.0464665068782109
All Population,Prevalence,New York,Both,40-44 years,Depressive disorders,Percent,2008,0.051948866228859,0.0613865888187385,0.0447627071166032
All Population,Prevalence,New York,Both,45-49 years,Depressive disorders,Percent,2008,0.0498170472178928,0.0589939508150661,0.0421516925080113
All Population,Prevalence,New York,Both,50-54 years,Depressive disorders,Percent,2008,0.0472825613259619,0.056991751076973,0.0400986799053783
All Population,Prevalence,New York,Both,55-59 years,Depressive disorders,Percent,2008,0.0433971105629146,0.0509717833402563,0.0366223963796769
All Population,Prevalence,New York,Both,60-64 years,Depressive disorders,Percent,2008,0.0404227672219765,0.0474154747224621,0.0336252661319894
All Population,Prevalence,New York,Both,65-69 years,Depressive disorders,Percent,2008,0.0388209253263767,0.0459905279208576,0.0324882243308025
All Population,Prevalence,New York,Both,70-74 years,Depressive disorders,Percent,2008,0.0370322743850979,0.0440018628001758,0.0308604426869448
All Population,Prevalence,New York,Both,75-79 years,Depressive disorders,Percent,2008,0.0367767442079074,0.0434999824282397,0.0305658752550853
All Population,Prevalence,New York,Both,80+ years,Depressive disorders,Percent,2008,0.0369986014013406,0.0445830364387055,0.0307889584255697
All Population,Prevalence,New York,Both,<5 years,Anxiety disorders,Percent,2008,0.0012779586733901,0.0030632833317879,0.0004651126873172
All Population,Prevalence,New York,Both,5-9 years,Anxiety disorders,Percent,2008,0.0188832767490635,0.0387556869656457,0.0082600694686456
All Population,Prevalence,New York,Both,10-14 years,Anxiety disorders,Percent,2008,0.0278213904683238,0.0389721195129756,0.0195001892486572
All Population,Prevalence,New York,Both,15-19 years,Anxiety disorders,Percent,2008,0.062868169074202,0.0824476978424617,0.0485184084261845
All Population,Prevalence,New York,Both,20-24 years,Anxiety disorders,Percent,2008,0.0757173877824794,0.0880274477682512,0.0620378275651983
All Population,Prevalence,New York,Both,25-29 years,Anxiety disorders,Percent,2008,0.0789684730659375,0.0950247957969631,0.0657801158538847
All Population,Prevalence,New York,Both,30-34 years,Anxiety disorders,Percent,2008,0.0830149805671872,0.0976177496096016,0.0716181024597857
All Population,Prevalence,New York,Both,35-39 years,Anxiety disorders,Percent,2008,0.0859184208856497,0.0986254386110291,0.0736596958908616
All Population,Prevalence,New York,Both,40-44 years,Anxiety disorders,Percent,2008,0.0857469407001482,0.0973238801934447,0.0762612462701345
All Population,Prevalence,New York,Both,45-49 years,Anxiety disorders,Percent,2008,0.0864124654451815,0.0984666284093526,0.0759773824464908
All Population,Prevalence,New York,Both,50-54 years,Anxiety disorders,Percent,2008,0.0873792497512654,0.1033863810503308,0.0766309554682805
All Population,Prevalence,New York,Both,55-59 years,Anxiety disorders,Percent,2008,0.0837455913552965,0.0991046715551268,0.0719931137996406
All Population,Prevalence,New York,Both,60-64 years,Anxiety disorders,Percent,2008,0.0734915796258074,0.0866167928877787,0.0644903790740333
All Population,Prevalence,New York,Both,65-69 years,Anxiety disorders,Percent,2008,0.0630492606005842,0.0760932240644462,0.0538289312305902
All Population,Prevalence,New York,Both,70-74 years,Anxiety disorders,Percent,2008,0.0561964397663566,0.0701255380645945,0.04540090119095
All Population,Prevalence,New York,Both,75-79 years,Anxiety disorders,Percent,2008,0.0517692593388167,0.0641518375523191,0.0430466802441204
All Population,Prevalence,New York,Both,80+ years,Anxiety disorders,Percent,2008,0.0486955150526266,0.0588205984095248,0.0397778817573983
All Population,Prevalence,New York,Both,<5 years,Diabetes mellitus type 1,Percent,2008,0.0005517301080915,0.0007038733267564,0.0004494246723939
All Population,Prevalence,New York,Both,5-9 years,Diabetes mellitus type 1,Percent,2008,0.0027421880049304,0.003232624541725,0.0023487494014923
All Population,Prevalence,New York,Both,10-14 years,Diabetes mellitus type 1,Percent,2008,0.0044796674637278,0.0050868651700148,0.0039444143115011
All Population,Prevalence,New York,Both,15-19 years,Diabetes mellitus type 1,Percent,2008,0.004099736156921,0.0049135996230996,0.0032288882507081
All Population,Prevalence,New York,Both,20-24 years,Diabetes mellitus type 1,Percent,2008,0.0039637132804069,0.0050256697783828,0.0032011359713191
All Population,Prevalence,New York,Both,25-29 years,Diabetes mellitus type 1,Percent,2008,0.004093701279916,0.0052071293931544,0.0032755205358764
All Population,Prevalence,New York,Both,30-34 years,Diabetes mellitus type 1,Percent,2008,0.0044146915386183,0.0054753843051002,0.0036179076105882
All Population,Prevalence,New York,Both,35-39 years,Diabetes mellitus type 1,Percent,2008,0.0047475146591905,0.005881101997164,0.0039361759044181
All Population,Prevalence,New York,Both,40-44 years,Diabetes mellitus type 1,Percent,2008,0.0049669116548495,0.0063574232587467,0.0039966798572996
All Population,Prevalence,New York,Both,45-49 years,Diabetes mellitus type 1,Percent,2008,0.0050422048022974,0.0062821317214927,0.0040911695106282
All Population,Prevalence,New York,Both,50-54 years,Diabetes mellitus type 1,Percent,2008,0.0049691724084922,0.0058961194921237,0.0039683875466314
All Population,Prevalence,New York,Both,55-59 years,Diabetes mellitus type 1,Percent,2008,0.0047460511930535,0.0057252357423641,0.0039140459438798
All Population,Prevalence,New York,Both,60-64 years,Diabetes mellitus type 1,Percent,2008,0.0044268582659805,0.0055232730039999,0.0034947834621554
All Population,Prevalence,New York,Both,65-69 years,Diabetes mellitus type 1,Percent,2008,0.0040342576818416,0.0051519620268328,0.0030600239683548
All Population,Prevalence,New York,Both,70-74 years,Diabetes mellitus type 1,Percent,2008,0.0035808922110876,0.0045548654999111,0.0026575353709841
All Population,Prevalence,New York,Both,75-79 years,Diabetes mellitus type 1,Percent,2008,0.0030807123698335,0.0040429479198839,0.002214573483673
All Population,Prevalence,New York,Both,80+ years,Diabetes mellitus type 1,Percent,2008,0.0023022840251978,0.0033364787334479,0.0015681449835835
All Population,Prevalence,New York,Both,<5 years,Diabetes mellitus type 2,Percent,2008,0.0,0.0,0.0
All Population,Prevalence,New York,Both,5-9 years,Diabetes mellitus type 2,Percent,2008,0.0,0.0,0.0
All Population,Prevalence,New York,Both,10-14 years,Diabetes mellitus type 2,Percent,2008,0.0,0.0,0.0
All Population,Prevalence,New York,Both,15-19 years,Diabetes mellitus type 2,Percent,2008,0.0045489036596335,0.0059621228933529,0.0032230571307526
All Population,Prevalence,New York,Both,20-24 years,Diabetes mellitus type 2,Percent,2008,0.0074139683686501,0.0090123567643141,0.0057733751839621
All Population,Prevalence,New York,Both,25-29 years,Diabetes mellitus type 2,Percent,2008,0.0109584271345423,0.0129426026491329,0.0091546241180089
All Population,Prevalence,New York,Both,30-34 years,Diabetes mellitus type 2,Percent,2008,0.0191970429401283,0.0219033556619399,0.0163682188768691
All Population,Prevalence,New York,Both,35-39 years,Diabetes mellitus type 2,Percent,2008,0.0346772367866435,0.0389603601505956,0.0310896373298392
All Population,Prevalence,New York,Both,40-44 years,Diabetes mellitus type 2,Percent,2008,0.0583990533857023,0.065628904304207,0.0521465217661899
All Population,Prevalence,New York,Both,45-49 years,Diabetes mellitus type 2,Percent,2008,0.0930320522578893,0.1010368782548672,0.0856854139716193
All Population,Prevalence,New York,Both,50-54 years,Diabetes mellitus type 2,Percent,2008,0.1367045576431103,0.15045215601318,0.1226464512811319
All Population,Prevalence,New York,Both,55-59 years,Diabetes mellitus type 2,Percent,2008,0.1833415558946033,0.2000473163244001,0.1676450502062146
All Population,Prevalence,New York,Both,60-64 years,Diabetes mellitus type 2,Percent,2008,0.2282258011149301,0.2464274804403902,0.2128098890053119
All Population,Prevalence,New York,Both,65-69 years,Diabetes mellitus type 2,Percent,2008,0.2613651320888016,0.2786915640529425,0.2430444838818844
All Population,Prevalence,New York,Both,70-74 years,Diabetes mellitus type 2,Percent,2008,0.2815249028862439,0.3028096203568534,0.2620344077852609
All Population,Prevalence,New York,Both,75-79 years,Diabetes mellitus type 2,Percent,2008,0.2867963385822324,0.3078970474226786,0.2670551322748946
All Population,Prevalence,New York,Both,80+ years,Diabetes mellitus type 2,Percent,2008,0.2669427869617644,0.2880591101196537,0.2450289458684918
All Population,Prevalence,New York,Both,<5 years,Chronic kidney disease,Percent,2009,0.0004561563815028,0.0005775109711536,0.0003689688801004
All Population,Prevalence,New York,Both,5-9 years,Chronic kidney disease,Percent,2009,0.0024616874664397,0.0033804639824243,0.0017379619833843
All Population,Prevalence,New York,Both,10-14 years,Chronic kidney disease,Percent,2009,0.0126197330251639,0.0161689177381273,0.0097535735966329
All Population,Prevalence,New York,Both,15-19 years,Chronic kidney disease,Percent,2009,0.031768346538924,0.0412229244624408,0.0238609667904901
All Population,Prevalence,New York,Both,20-24 years,Chronic kidney disease,Percent,2009,0.0454443602287835,0.057850707775988,0.0358164712354238
All Population,Prevalence,New York,Both,25-29 years,Chronic kidney disease,Percent,2009,0.0497112682883903,0.0632196630644849,0.0386079396044366
All Population,Prevalence,New York,Both,30-34 years,Chronic kidney disease,Percent,2009,0.0568929055740755,0.0732600456917887,0.0441062169699664
All Population,Prevalence,New York,Both,35-39 years,Chronic kidney disease,Percent,2009,0.0645244773008815,0.080916527487384,0.0506706277589195
All Population,Prevalence,New York,Both,40-44 years,Chronic kidney disease,Percent,2009,0.0681023484456405,0.0851826822999255,0.054218880945879
All Population,Prevalence,New York,Both,45-49 years,Chronic kidney disease,Percent,2009,0.0757600863232352,0.0915532707447419,0.0605544209431787
All Population,Prevalence,New York,Both,50-54 years,Chronic kidney disease,Percent,2009,0.0934931826106812,0.1136148186382164,0.0751326865934769
All Population,Prevalence,New York,Both,55-59 years,Chronic kidney disease,Percent,2009,0.1167897721316875,0.1400911379393268,0.0960889556890679
All Population,Prevalence,New York,Both,60-64 years,Chronic kidney disease,Percent,2009,0.1542720896345102,0.1840265761592981,0.1276300945120209
All Population,Prevalence,New York,Both,65-69 years,Chronic kidney disease,Percent,2009,0.2266332917709526,0.2651702723155171,0.189219225592833
All Population,Prevalence,New York,Both,70-74 years,Chronic kidney disease,Percent,2009,0.3191872257178267,0.3617157902261368,0.272877277501308
All Population,Prevalence,New York,Both,75-79 years,Chronic kidney disease,Percent,2009,0.4221946716623828,0.4751867307182963,0.3709730489102273
All Population,Prevalence,New York,Both,80+ years,Chronic kidney disease,Percent,2009,0.5930765120702618,0.6479372095379453,0.5503080594328633
All Population,Prevalence,New York,Both,<5 years,HIV/AIDS,Percent,2009,0.0001348551091688,0.0002194988708771,7.77555965389e-05
All Population,Prevalence,New York,Both,5-9 years,HIV/AIDS,Percent,2009,0.0001430461381863,0.0002173202339676,8.77332578149e-05
All Population,Prevalence,New York,Both,10-14 years,HIV/AIDS,Percent,2009,0.0001357239861403,0.000197179587272,9.02020553841e-05
All Population,Prevalence,New York,Both,15-19 years,HIV/AIDS,Percent,2009,0.0005857318649471,0.0009407704072859,0.000349921804886
All Population,Prevalence,New York,Both,20-24 years,HIV/AIDS,Percent,2009,0.0016812979634592,0.0028150617169309,0.0009173923677456
All Population,Prevalence,New York,Both,25-29 years,HIV/AIDS,Percent,2009,0.0031753934367838,0.0052811754492741,0.0016088858246478
All Population,Prevalence,New York,Both,30-34 years,HIV/AIDS,Percent,2009,0.0054974033109517,0.0087031914566543,0.0029767501241866
All Population,Prevalence,New York,Both,35-39 years,HIV/AIDS,Percent,2009,0.0095583128728733,0.0140195250531793,0.0056886481353814
All Population,Prevalence,New York,Both,40-44 years,HIV/AIDS,Percent,2009,0.0151585980040693,0.0225442224714661,0.0095075008443509
All Population,Prevalence,New York,Both,45-49 years,HIV/AIDS,Percent,2009,0.0203220445599631,0.0315443008556191,0.0119170161885402
All Population,Prevalence,New York,Both,50-54 years,HIV/AIDS,Percent,2009,0.0219838757045412,0.0338625963245761,0.0126525336951658
All Population,Prevalence,New York,Both,55-59 years,HIV/AIDS,Percent,2009,0.0187987230979484,0.030097471217351,0.0108579942247917
All Population,Prevalence,New York,Both,60-64 years,HIV/AIDS,Percent,2009,0.0123781951561412,0.0202738025349297,0.0070077742328889
All Population,Prevalence,New York,Both,65-69 years,HIV/AIDS,Percent,2009,0.0073091627174967,0.0114416860311986,0.0043168961943909
All Population,Prevalence,New York,Both,70-74 years,HIV/AIDS,Percent,2009,0.0045461928304652,0.0069964362164806,0.00276032206196
All Population,Prevalence,New York,Both,75-79 years,HIV/AIDS,Percent,2009,0.0029714657158314,0.0047589031680108,0.001723308241851
All Population,Prevalence,New York,Both,80+ years,HIV/AIDS,Percent,2009,0.0012039877076777,0.0019783202351562,0.0006662004452403
All Population,Prevalence,New York,Both,<5 years,Alcohol use disorders,Percent,2009,0.0007089067783243,0.001117051491207,0.0003638993300009
All Population,Prevalence,New York,Both,5-9 years,Alcohol use disorders,Percent,2009,0.0005769875564079,0.0008768191658716,0.000311882227095
All Population,Prevalence,New York,Both,10-14 years,Alcohol use disorders,Percent,2009,0.0029650127676093,0.0044278369125814,0.0019097764930555
All Population,Prevalence,New York,Both,15-19 years,Alcohol use disorders,Percent,2009,0.0247123310335074,0.0327406355485556,0.0180906744999585
All Population,Prevalence,New York,Both,20-24 years,Alcohol use disorders,Percent,2009,0.0544032795594068,0.0728663760463406,0.0396652509758893
All Population,Prevalence,New York,Both,25-29 years,Alcohol use disorders,Percent,2009,0.0496900269091063,0.0646359605642314,0.0387572730907726
All Population,Prevalence,New York,Both,30-34 years,Alcohol use disorders,Percent,2009,0.0402723915951119,0.0530906544117142,0.02839322444806
