Age,Year,BipolarDisorder_male,BipolarDisorder_female,NeonatalEncephalopathy_male,NeonatalEncephalopathy_female,Obesity_male,Obesity_female,CongenitalMusculoskeletal_male,CongenitalMusculoskeletal_female,PTSD_male,PTSD_female,AlcoholUseDisorder_male,AlcoholUseDisorder_female,Hypertension_male,Hypertension_female,ChronicKidneyDisease_male,ChronicKidneyDisease_female,CongenitalHeartAnomalies_male,CongenitalHeartAnomalies_female,NeuralTubeDefects_male,NeuralTubeDefects_female,TobaccoUse_male,TobaccoUse_female,ColorectalCancer_male,ColorectalCancer_female,COPD_male,COPD_female,BreastCancer_male,BreastCancer_female,AlzheimersDisease_male,AlzheimersDisease_female,CardiovascularDiseases_male,CardiovascularDiseases_female,ParkinsonsDisease_male,ParkinsonsDisease_female,DownSyndrome_male,DownSyndrome_female,EsophagealCancer_male,EsophagealCancer_female,Dementia_male,Dementia_female,DrugUseDisorder_male,DrugUseDisorder_female,COVID19_male,COVID19_female,Tuberculosis_male,Tuberculosis_female,RoadInjuries_male,RoadInjuries_female,ChromosomalAbnormalities_male,ChromosomalAbnormalities_female,NeonatalJaundice_male,NeonatalJaundice_female,Type2Diabetes_male,Type2Diabetes_female,ProstateCancer_male,ProstateCancer_female,DiarrhealDiseases_male,DiarrhealDiseases_female,Type1Diabetes_male,Type1Diabetes_female,LowerRespiratoryInfections_male,LowerRespiratoryInfections_female,MaternalConditions_male,MaternalConditions_female,DigestiveCongenitalAnomalies_male,DigestiveCongenitalAnomalies_female,Hyperlipidemia_male,Hyperlipidemia_female,AnxietyDisorder_male,AnxietyDisorder_female,InterpersonalViolence_male,InterpersonalViolence_female,SelfHarm_male,SelfHarm_female,NeonatalPretermBirth_male,NeonatalPretermBirth_female,NeonatalSepsis_male,NeonatalSepsis_female,LungCancer_male,LungCancer_female,Flu_male,Flu_female,Asthma_male,Asthma_female,ChronicLiverDisease_male,ChronicLiverDisease_female,ProteinEnergyMalnutrition_male,ProteinEnergyMalnutrition_female,HPV_male,HPV_female,MajorDepressiveDisorder_male,MajorDepressiveDisorder_female,CervicalCancer_male,CervicalCancer_female,AcuteHepatitis_male,AcuteHepatitis_female
80,2021,0.003593251,0.003743849,0.000576424,0.000396715,,,0.000322984,0.000355944,,,0.025919827,0.003999668,,,0.788965473,0.822810395,0.001712651,0.001846414,1.93E-05,1.89E-05,,,0.000408466,0.000384499,0.171458705,0.140131768,0.000279984,0.003709863,0.070878871,0.107605905,0.494947021,0.480139857,0.011143843,0.00750227,0,0,0.000518225,0.000212621,,,0.002623455,0.002906148,0.090955926,0.09914896,0.316329076,0.257016882,0.107310068,0.037581313,0,0,3.65E-06,2.21E-05,0.296067681,0.249744995,0.005737744,0,0.006273255,0.004814917,0.000202645,0.000202827,0.008240069,0.006356835,0,6.53E-05,0.000103901,0.000162788,,,0.044294945,0.059441393,0.076485629,0.034568905,0.008381477,0.005553593,0.00633056,0.004115921,0.000708103,0.000543076,0.000153231,4.77E-05,,,0.047091667,0.052723,0.609092922,0.487699158,0.006116181,0.004442929,,,0.040372902,0.045813034,,0.000748414,0.002121206,0.001240326
0,2022,0,0,0.003268233,0.002350774,,,0.007806271,0.007722444,,,0.000464734,0.000515359,,,0.000535107,0.000313288,0.007155097,0.008390978,0.00027487,0.000287626,,,0,0,0,0,0,0,0,0,0.005745646,0.003703073,0,0,0.000606897,0.000545563,0,0,,,0.000488363,0.00012766,0.046756048,0.044003262,0.131811132,0.123268907,0.001558426,0.001746204,0.002976511,0.001517868,0.00156058,0.001624671,0,0,0,0,0.004157003,0.004701228,1.18E-05,1.18E-05,0.001746804,0.001490894,0,0,0.001589129,0.002471276,,,0.001974945,0.00237625,0.00167263,0.00160473,0,0,0.036471526,0.022911188,0.005678648,0.004384063,0,0,,,0.023405934,0.030753174,0.012537511,0.01085839,0.019132583,0.01516761,,,1.58E-06,1.30E-06,,0,0.017390992,0.016040902
5,2022,0,0,0.002470281,0.001836082,,,0.003036647,0.00320925,,,0.00048936,0.000525089,,,0.002720023,0.002629999,0.002998316,0.003461972,0.000209579,0.000219367,,,0,0,0,0,0,0,0,0,0.011439617,0.009728938,0,0,0.000538011,0.000484618,0,0,,,0,0,0.078024826,0.071895911,0.149490004,0.136892261,0.002700329,0.002418949,0.001473142,0.000836285,0.001160757,0.001240102,0,0,0,0,0.007020101,0.00974904,6.61E-05,6.57E-05,0.000551034,0.000522323,0,0,0.000720995,0.001074141,,,0.039160527,0.051003889,0.007385489,0.011998737,0,0,0.010200026,0.006890273,0.003682323,0.002965153,0,0,,,0.04349747,0.041827321,0.018409224,0.015861871,0.002041174,0.001253397,,,0.002370132,0.002505534,,0,0.003445988,0.002717752
10,2022,0.000889584,0.000897613,0.002291385,0.001710083,,,0.002828938,0.002979797,,,0.001236134,0.000771705,,,0.015979937,0.015854759,0.002251085,0.002747102,0.000184175,0.000192033,,,0,0,0,0,0,0,0,0,0.014698378,0.012808382,0,0,0.000519419,0.000461643,0,0,,,1.16E-05,8.71E-06,0.078256501,0.070903654,0.194805802,0.165317696,0.004183782,0.003243919,0.001113551,0.000643937,0.001061639,0.001128499,0,0,0,0,0.015135447,0.015197094,0.000142303,0.000136641,0.000227668,0.000225862,0,6.80E-05,0.000479349,0.000680904,,,0.064161652,0.094616048,0.01285807,0.025140162,7.88E-05,0.000104365,0.009727512,0.006525376,0.00344026,0.002778093,0,0,,,0.06088091,0.063793741,0.017122717,0.014720102,0.000986066,0.000738463,,,0.018868242,0.020750917,,0,0.001595312,0.000994108
15,2022,0.004315142,0.00439178,0.002067897,0.001591213,,,0.00225844,0.002423714,,,0.011073003,0.002829262,,,0.042982041,0.042624654,0.002010857,0.002575292,0.000157186,0.000165212,,,5.36E-06,1.99E-05,0.002687144,0.002380173,3.30E-06,4.21E-05,0,0,0.02140548,0.020953632,0,0,0.000476882,0.000429103,0,0,,,0.01743214,0.006402486,0.078384377,0.075722563,0.234772006,0.199325769,0.007911064,0.004558869,0.000947828,0.000651873,0.000923871,0.000998053,0.013926681,0.011008932,0,0,0.018540338,0.010685729,0.000173962,0.000167834,0.000259635,0.000253858,0,0.00272038,0.000346859,0.00048681,,,0.057971117,0.078699686,0.026023327,0.047014147,0.000457179,0.000481287,0.008810192,0.006000111,0.003103798,0.002552924,4.23E-07,1.12E-06,,,0.04054077,0.051854196,0.090544868,0.060230384,0.00126322,0.000925304,,,0.044991923,0.05170519,,0.000569357,0.001221575,0.000674761
20,2022,0.005919977,0.006110388,0.001900466,0.001512734,,,0.00144653,0.001537663,,,0.034883966,0.006422751,,,0.067023606,0.067163011,0.001841337,0.002426353,0.000130508,0.000136113,,,1.77E-05,7.64E-05,0.004469943,0.003737427,7.60E-06,0.000342859,0,0,0.027965359,0.030380805,2.68E-06,1.19E-06,0.000410934,0.000371376,3.75E-06,5.66E-06,,,0.023043347,0.013384066,0.090915179,0.109122571,0.249453447,0.211737365,0.015007835,0.006249657,0.000628229,0.000719661,0.000807135,0.000878357,0.023072607,0.016882853,1.08E-05,0,0.019839196,0.007984829,0.000193321,0.000188328,0.000325063,0.000297974,0,0.004883879,0.000270503,0.000380608,,,0.046939412,0.066582297,0.046903545,0.057916982,0.00134787,0.001113583,0.008168959,0.005584954,0.0028138,0.002343453,1.15E-06,3.99E-06,,,0.021395333,0.032792933,0.171315663,0.115289522,0.001548334,0.001126282,,,0.041691126,0.049031851,,0.004722818,0.001139456,0.000613804
25,2022,0.006391201,0.006663984,0.001776481,0.001454662,,,0.001257234,0.001338492,,,0.051740981,0.008065054,,,0.079836196,0.080717516,0.001756633,0.002314258,0.000103972,0.000104267,,,5.58E-05,0.000115623,0.006483846,0.005349075,2.85E-05,0.000990709,0,0,0.034709722,0.039443873,1.82E-05,8.18E-06,0.000280549,0.000237394,1.15E-05,9.70E-06,,,0.019392842,0.014081739,0.091731294,0.117871798,0.259520071,0.211215844,0.023756541,0.008143479,0.000414739,0.000389088,0.000723924,0.000801286,0.032180352,0.02320924,2.08E-05,0,0.018492779,0.007456937,0.000204191,0.000200559,0.000423328,0.000352927,0,0.004296617,0.000224798,0.00031875,,,0.042849556,0.062323871,0.060438518,0.058801964,0.002309606,0.001677707,0.007873206,0.005405469,0.002597821,0.002182131,5.39E-06,7.75E-06,,,0.018113921,0.032209579,0.253443417,0.179719235,0.0018487,0.001340933,,,0.040107589,0.045888965,,0.009153602,0.001789949,0.000977933
30,2022,0.006457506,0.00677188,0.001666383,0.001399006,,,0.001228959,0.001316295,,,0.060037705,0.008624913,,,0.092334427,0.09302151,0.001711218,0.002249889,8.30E-05,8.04E-05,,,0.000113687,0.000321416,0.008516121,0.00710294,4.08E-05,0.004044286,0,0,0.041693987,0.047439466,5.02E-05,2.26E-05,0.000156142,0.000115539,2.97E-05,3.03E-05,,,0.012982167,0.01095089,0.089206845,0.116671847,0.268502207,0.217535719,0.033973338,0.010379677,0.000280849,0.000233241,0.00063382,0.000722166,0.042411183,0.03104732,3.05E-05,0,0.017254998,0.006970935,0.000212201,0.000209464,0.000519974,0.000407221,0,0.00490911,0.000195529,0.00027958,,,0.040607831,0.059588126,0.06883559,0.060330243,0.003291809,0.002210804,0.007486992,0.005099866,0.002416303,0.002047898,1.42E-05,2.59E-05,,,0.020567595,0.03967144,0.374319592,0.268746745,0.002165162,0.001566421,,,0.039204862,0.044918662,,0.027565013,0.004476011,0.002423396
35,2022,0.006651243,0.007015737,0.001512169,0.001317737,,,0.001213195,0.001303816,,,0.062630108,0.008516835,,,0.10331298,0.103571902,0.001704491,0.002179057,6.76E-05,6.38E-05,,,0.000112719,0.000510857,0.010464097,0.00894705,4.33E-05,0.007652297,0,0,0.05095718,0.056450263,0.000103567,4.61E-05,9.94E-05,6.61E-05,3.51E-05,5.27E-05,,,0.009754241,0.008179714,0.085792887,0.10618024,0.29670351,0.243277344,0.044648083,0.012742813,0.000202555,0.000156828,0.00054584,0.000626191,0.055803868,0.042524952,3.29E-05,0,0.016106509,0.006498041,0.000230615,0.000228448,0.000615053,0.000460114,0,0.003925737,0.000174546,0.0002523,,,0.039399766,0.057856386,0.07167552,0.057286228,0.004107785,0.002627314,0.007172769,0.004882455,0.002176522,0.0018865,1.82E-05,4.70E-05,,,0.025713778,0.047285198,0.410114197,0.300520077,0.00249909,0.001801675,,,0.038960529,0.045141053,,0.038032969,0.004349735,0.00234012
40,2022,0.006977005,0.007408159,0.001321131,0.00121571,,,0.001203477,0.001296198,,,0.063265966,0.008359611,,,0.11107972,0.112560647,0.001634389,0.002127305,5.49E-05,5.03E-05,,,0.000192871,0.000624588,0.013729122,0.011703689,7.61E-05,0.010876637,0.000157414,0.000182367,0.067957677,0.070146123,0.000184218,8.20E-05,7.52E-05,4.74E-05,9.99E-05,0.000131854,,,0.008419198,0.00624356,0.08420478,0.096100773,0.31603611,0.259242903,0.055997795,0.01543783,0.000154139,0.000116308,0.000460698,0.000530693,0.072790964,0.057841332,0.000125067,0,0.014993731,0.006033726,0.000243417,0.000241814,0.00078672,0.000561559,0,0.002363729,0.000159385,0.000233008,,,0.038793115,0.057063043,0.074572544,0.053815655,0.004810188,0.003032418,0.006857636,0.004675522,0.001886137,0.001703569,4.70E-05,7.02E-05,,,0.032112782,0.054864273,0.43976323,0.327661174,0.002848108,0.002046955,,,0.038859528,0.045221649,,0.034291951,0.004172272,0.002206156
45,2022,0.007166974,0.007632639,0.001116575,0.001106022,,,0.001195385,0.001289385,,,0.060673648,0.008328829,,,0.124946878,0.127449698,0.001604345,0.002120167,4.50E-05,4.09E-05,,,0.000250479,0.000638781,0.023176475,0.018309599,9.37E-05,0.009701889,0.000995576,0.001164438,0.086405107,0.083973252,0.000312043,0.000142094,5.08E-05,3.04E-05,0.000181547,0.000171105,,,0.007658622,0.005848189,0.085227225,0.093128013,0.31932251,0.265832112,0.066427937,0.018196223,0.000109488,8.00E-05,0.00036903,0.000441225,0.094318918,0.076555665,0.000396744,0,0.013897449,0.00557697,0.000255118,0.000254011,0.001062724,0.000730996,0,0.001158688,0.000148424,0.000219898,,,0.039312163,0.057805877,0.077611767,0.048751905,0.00541734,0.003412163,0.006651154,0.00453657,0.00157808,0.001516774,8.18E-05,8.89E-05,,,0.036708459,0.060091285,0.471482302,0.350376428,0.00321218,0.002302568,,,0.038472359,0.044924809,,0.019466212,0.003797919,0.002060894
50,2022,0.007195677,0.00765278,0.0009375,0.000992851,,,0.001185836,0.001280687,,,0.055725646,0.008201228,,,0.150390016,0.155418374,0.001618939,0.002124548,3.71E-05,3.33E-05,,,0.000504027,0.000717057,0.038473253,0.029611811,0.000168482,0.00915603,0.002267869,0.002726941,0.1057465,0.099105546,0.000497526,0.000234082,2.63E-05,1.50E-05,0.000454205,0.000256172,,,0.007226325,0.006043449,0.084998472,0.094714984,0.324644822,0.277292759,0.076745696,0.021456069,6.43E-05,4.59E-05,0.000278489,0.000356533,0.123038839,0.100027741,0.001640811,0,0.012810119,0.005125263,0.000258715,0.000258109,0.001348533,0.000908908,0,0.000716623,0.000139325,0.000208983,,,0.040209938,0.058955963,0.077787206,0.041059128,0.006168127,0.003897521,0.006513673,0.004406772,0.001302225,0.001332256,0.000155713,0.000115015,,,0.040235575,0.063548984,0.494214325,0.361916023,0.003592421,0.002569218,,,0.038122026,0.044777422,,0.013426495,0.003432346,0.001924909
55,2022,0.007075118,0.007493898,0.000817318,0.000901513,,,0.001156805,0.001252679,,,0.046299832,0.007665539,,,0.190278264,0.200296072,0.001586486,0.002046481,3.14E-05,2.86E-05,,,0.000641558,0.000617107,0.054051363,0.04338936,0.000240338,0.007442847,0.003845441,0.00480328,0.131877328,0.122410051,0.000799908,0.000391085,1.57E-05,8.36E-06,0.000739784,0.000266886,,,0.006825171,0.005172642,0.085252362,0.097633376,0.356655408,0.31210754,0.084872346,0.02428234,4.17E-05,2.91E-05,0.000193234,0.000280248,0.169322865,0.134857705,0.003543534,0,0.011717153,0.004677749,0.000256047,0.000255755,0.001642994,0.001094255,0,0.000223341,0.000131417,0.000199216,,,0.041082655,0.059789316,0.075010979,0.036255628,0.006792552,0.004305555,0.006448535,0.004306268,0.001108192,0.001186158,0.000254589,0.000102345,,,0.043273369,0.065545405,0.51882947,0.3893717,0.00398893,0.002847161,,,0.038389151,0.044752859,,0.007263509,0.003155371,0.001729309
60,2022,0.00674645,0.007105984,0.0007281,0.000801048,,,0.001052043,0.001148194,,,0.036712337,0.006910384,,,0.252987697,0.268641959,0.001484239,0.001902011,2.59E-05,2.46E-05,,,0.000812397,0.000667277,0.069942719,0.058177228,0.00029493,0.007533461,0.006194563,0.008267102,0.166951516,0.157921353,0.001359865,0.000684779,1.07E-05,5.58E-06,0.000883914,0.000313374,,,0.00635983,0.003834908,0.084190966,0.099515925,0.404248372,0.357494721,0.090906398,0.0269657,2.93E-05,2.10E-05,0.000121836,0.000210624,0.227168577,0.179046275,0.008509741,0,0.010478595,0.004435857,0.00025075,0.000250649,0.002249771,0.001568934,0,0.00016511,0.000124518,0.000190502,,,0.042090707,0.060540147,0.073659075,0.035035202,0.007291258,0.004626011,0.006421062,0.004234073,0.000954947,0.001031998,0.000290602,0.000114923,,,0.046340157,0.066066051,0.540202187,0.404109614,0.00440212,0.003137317,,,0.038668851,0.04500562,,0.006077146,0.002913075,0.001580569
65,2022,0.006153225,0.006453259,0.000642748,0.000624391,,,0.000834741,0.000921708,,,0.031311014,0.0058072,,,0.352837515,0.377982724,0.001541163,0.001835467,2.12E-05,2.08E-05,,,0.000717972,0.00063993,0.091577823,0.075014207,0.000319103,0.006312845,0.010951058,0.016021021,0.23446675,0.225251973,0.002639648,0.001351554,7.25E-06,3.97E-06,0.000769186,0.000296376,,,0.005557811,0.002957833,0.078459802,0.098472121,0.412393072,0.358097106,0.095101233,0.029239895,1.96E-05,1.59E-05,6.94E-05,0.000147654,0.278913466,0.226238735,0.010220795,0,0.009130204,0.004484366,0.000241953,0.000241943,0.003270995,0.002447226,0,0.000127182,0.000118501,0.000182674,,,0.043564616,0.061706569,0.07444202,0.035177022,0.007715988,0.004945299,0.006412386,0.004192312,0.000801709,0.000788911,0.000295448,0.000107466,,,0.050301146,0.064241084,0.57812279,0.418638657,0.004833351,0.003440463,,,0.039252873,0.045628725,,0.00404705,0.002734432,0.0014845
70,2022,0.005362525,0.005607299,0.000600559,0.000481704,,,0.000603962,0.000669104,,,0.027840476,0.004778052,,,0.485772646,0.521154402,0.001612153,0.001840882,2.00E-05,1.97E-05,,,0.000635466,0.000604515,0.116664698,0.094200018,0.000332522,0.0054625,0.021079915,0.032623019,0.33351087,0.320200152,0.00481594,0.002638096,0,0,0.000770099,0.000297019,,,0.0044989,0.00246103,0.074947152,0.09815132,0.361012003,0.305085087,0.098699041,0.031759247,0,0,3.35E-05,9.36E-05,0.316313843,0.266475307,0.010274947,0,0.00783256,0.004536803,0.000230117,0.000230188,0.004332445,0.003389759,0,9.97E-05,0.000113285,0.000175711,,,0.044885337,0.062561565,0.075184655,0.035327871,0.007955796,0.005114077,0.006409649,0.004172219,0.000727016,0.000617385,0.000276933,9.20E-05,,,0.053563146,0.060872198,0.593876387,0.441693698,0.00528361,0.003757778,,,0.039549095,0.045673965,,0.002289614,0.002484611,0.001404512
75,2022,0.004466267,0.004659393,0.000590093,0.000420423,,,0.000438205,0.000485218,,,0.027425692,0.004300516,,,0.638420415,0.677195973,0.001629237,0.001857051,1.97E-05,1.94E-05,,,0.000584518,0.000477323,0.14212651,0.116044306,0.000311496,0.004470168,0.040084506,0.061641895,0.40998124,0.400658858,0.008143633,0.005101854,0,0,0.000656294,0.000230015,,,0.003464936,0.00255496,0.078469846,0.090591421,0.320898283,0.265244297,0.101998837,0.034438812,0,0,1.29E-05,5.14E-05,0.321533082,0.273941096,0.00906306,0,0.006585792,0.004590502,0.000217482,0.000217633,0.005431468,0.004396998,0,7.95E-05,0.000108782,0.000169544,,,0.045315421,0.062247639,0.075765713,0.035319495,0.008220643,0.00537964,0.006408167,0.004165392,0.00070945,0.000556165,0.000219637,5.79E-05,,,0.05159849,0.056414267,0.604523612,0.464839327,0.005754305,0.004090244,,,0.039837943,0.045587869,,0.001312897,0.002317155,0.001295532
80,2022,0.003593255,0.003743853,0.000588689,0.000404749,,,0.000321728,0.000356796,,,0.026481789,0.003908539,,,0.788307982,0.819621128,0.001715966,0.00184611,1.94E-05,1.92E-05,,,0.000488574,0.000416938,0.171112949,0.140727354,0.000324591,0.003894451,0.070634729,0.107251661,0.493234671,0.48004505,0.011237416,0.007547165,0,0,0.000552696,0.0002087,,,0.002661956,0.002914115,0.073484008,0.07654475,0.310373374,0.253845638,0.105526638,0.037107238,0,0,3.57E-06,2.19E-05,0.296667384,0.249227326,0.006819936,0,0.006176429,0.004918699,0.000204311,0.000204455,0.008543251,0.006509734,0,6.45E-05,0.000104917,0.000164038,,,0.045551501,0.061765786,0.075593532,0.034438336,0.008413286,0.005610464,0.006406193,0.004162586,0.000707281,0.000543838,0.000154773,4.58E-05,,,0.046922996,0.05297904,0.60849871,0.488893338,0.006246479,0.004438811,,,0.039992454,0.045301758,,0.000731666,0.002143179,0.00124554
0,2023,0,0,0.003307819,0.002376934,,,0.007850519,0.007765021,,,0.00046942,0.000517131,,,0.000540235,0.000314434,0.00719179,0.008435586,0.000275936,0.000288856,,,0,0,0,0,0,0,0,0,0.005782763,0.003710413,0,0,0.00061438,0.000551898,0,0,,,0.000494739,0.000129011,0.038150627,0.03581058,0.129587666,0.120664561,0.001561981,0.001750761,0.003001068,0.001531262,0.001566469,0.00163071,0,0,0,0,0.00415957,0.00470707,1.19E-05,1.19E-05,0.001733912,0.001514669,0,0,0.001595975,0.002484892,,,0.001163135,0.001398566,0.00168618,0.001596872,0,0,0.036561998,0.022994218,0.005719792,0.004417944,0,0,,,0.023523888,0.030948668,0.012568333,0.011038159,0.019136087,0.015176662,,,1.53E-06,1.26E-06,,0,0.017453654,0.016131452
5,2023,0,0,0.002505659,0.00185666,,,0.00305625,0.003223348,,,0.000490834,0.000525895,,,0.002768571,0.00263132,0.003015148,0.00347603,0.000210452,0.00021998,,,0,0,0,0,0,0,0,0,0.011434009,0.009709857,0,0,0.000544703,0.00048945,0,0,,,0,0,0.065235529,0.059949127,0.147126569,0.134488268,0.002702794,0.002417191,0.00148622,0.000842485,0.001166035,0.001243352,0,0,0,0,0.007187404,0.009922687,6.80E-05,6.75E-05,0.000541927,0.00053443,0,0,0.000724447,0.001078621,,,0.047281181,0.059201598,0.007348698,0.01184252,0,0,0.010254925,0.006922402,0.003722384,0.002992976,0,0,,,0.04345211,0.042031341,0.018424911,0.01632639,0.002043349,0.001252729,,,0.001782123,0.001876721,,0,0.003463258,0.002735936
10,2023,0.000892067,0.000898499,0.002320248,0.001726445,,,0.002842629,0.002988282,,,0.001237418,0.000771732,,,0.016042142,0.015876626,0.002260231,0.002753917,0.000184631,0.000192261,,,0,0,0,0,0,0,0,0,0.014508405,0.012859741,0,0,0.000525009,0.000465514,0,0,,,1.09E-05,8.36E-06,0.064240774,0.058000685,0.190502596,0.161001744,0.004179713,0.003235978,0.001121564,0.000647676,0.001064682,0.001129642,0,0,0,0,0.015559385,0.01546829,0.000144401,0.000138256,0.0002323,0.000233243,0,6.72E-05,0.000480833,0.000682664,,,0.083106677,0.124435942,0.012769489,0.02477365,7.81E-05,0.000102388,0.009761364,0.006544262,0.003471488,0.002799383,0,0,,,0.061117947,0.063952595,0.017096686,0.015048573,0.000985506,0.000736873,,,0.016803661,0.018359293,,0,0.001604841,0.000996628
15,2023,0.004323044,0.004394512,0.002091746,0.001605786,,,0.002267067,0.002429524,,,0.011214519,0.002848683,,,0.043076954,0.042764261,0.002017012,0.002580537,0.000157415,0.000165336,,,5.35E-06,2.01E-05,0.002699235,0.002381424,3.31E-06,4.27E-05,0,0,0.021101044,0.021010085,0,0,0.000481568,0.000432538,0,0,,,0.017419164,0.006378203,0.063551748,0.061179516,0.225407677,0.191932921,0.00790024,0.004547234,0.000953737,0.000655432,0.000925619,0.0009987,0.014121147,0.011076396,0,0,0.019047541,0.010876559,0.000175784,0.000169267,0.000270585,0.000263949,0,0.002664378,0.000347594,0.000487866,,,0.070953766,0.094371655,0.025936414,0.046325389,0.000458494,0.000473514,0.008828505,0.006012936,0.003128219,0.002571251,4.16E-07,1.12E-06,,,0.040926507,0.051705461,0.089499721,0.059937887,0.001261314,0.000922966,,,0.04679601,0.053028171,,0.000565006,0.001220915,0.000667559
20,2023,0.005930787,0.006113044,0.001922268,0.001526187,,,0.001451525,0.001540596,,,0.035297962,0.00649171,,,0.066982785,0.067239771,0.00184673,0.002430637,0.000130685,0.000136175,,,1.77E-05,7.62E-05,0.004478473,0.003756258,7.67E-06,0.000343565,0,0,0.027897172,0.030444516,2.72E-06,1.20E-06,0.000414941,0.000374274,3.73E-06,5.68E-06,,,0.023042493,0.013352391,0.068272435,0.076976421,0.238384669,0.202775946,0.014986817,0.006233594,0.000632108,0.00072344,0.000808613,0.000878746,0.023516355,0.017095226,1.08E-05,0,0.020377937,0.008131084,0.000195982,0.000190598,0.000338373,0.000307386,0,0.004811235,0.00027106,0.000381357,,,0.055091554,0.078066955,0.046944352,0.057104235,0.001360409,0.001105057,0.008182434,0.005593554,0.002835249,0.002359414,1.14E-06,3.93E-06,,,0.021425346,0.033180887,0.165338468,0.113669991,0.00154591,0.001123209,,,0.043377498,0.050256323,,0.00463826,0.001145021,0.000597479
25,2023,0.006398883,0.006665243,0.001795492,0.001467272,,,0.001260719,0.001340658,,,0.052285294,0.008118093,,,0.080054094,0.080547817,0.001760592,0.002317639,0.000104038,0.000104275,,,5.55E-05,0.000115737,0.006483519,0.005384966,2.86E-05,0.001001465,0,0,0.034957427,0.039503319,1.84E-05,8.25E-06,0.000283104,0.000239184,1.14E-05,9.80E-06,,,0.019389905,0.014051225,0.067833887,0.082414355,0.249201083,0.205124287,0.023704003,0.008120704,0.000417038,0.000391037,0.000724781,0.000801429,0.032892777,0.023662453,2.09E-05,0,0.018986716,0.007595088,0.000207744,0.000203818,0.000432825,0.000356251,0,0.004269001,0.00022512,0.000319299,,,0.05068442,0.073619313,0.06051996,0.057998084,0.002317895,0.001671575,0.0078797,0.005411133,0.002615202,0.002195906,5.31E-06,7.72E-06,,,0.018135317,0.032383057,0.245069175,0.177055725,0.001844648,0.001336957,,,0.04170957,0.047345036,,0.009092203,0.001814623,0.000941771
30,2023,0.006462425,0.006772438,0.001683227,0.001410788,,,0.001231917,0.001318361,,,0.060499093,0.008598615,,,0.092679681,0.092839926,0.001714302,0.002252841,8.30E-05,8.04E-05,,,0.000114365,0.000319834,0.00850808,0.007151866,4.13E-05,0.004057619,0,0,0.0422568,0.047485943,5.05E-05,2.26E-05,0.000157497,0.000116392,2.98E-05,3.05E-05,,,0.012972821,0.010922062,0.065050439,0.080522337,0.260190142,0.211228962,0.033884748,0.010350595,0.000282276,0.000234382,0.00063416,0.000722113,0.043318881,0.031696546,3.08E-05,0,0.017706717,0.007099598,0.000212646,0.000209709,0.00052558,0.000404266,0,0.00484897,0.000195727,0.000280026,,,0.048232413,0.070829006,0.068978816,0.059539698,0.003297794,0.002206587,0.007487382,0.00510142,0.002430768,0.002060177,1.41E-05,2.57E-05,,,0.020598138,0.03933834,0.36629654,0.26648312,0.002159485,0.001561598,,,0.040663824,0.046159742,,0.027137001,0.004460692,0.002323902
35,2023,0.006654642,0.007015966,0.001526859,0.001328214,,,0.001215893,0.00130589,,,0.062768362,0.008287092,,,0.102900536,0.103648807,0.001707104,0.002181772,6.76E-05,6.38E-05,,,0.000111707,0.000507551,0.010459356,0.009003199,4.31E-05,0.007642137,0,0,0.051772995,0.056481095,0.000102905,4.54E-05,0.00010019,6.66E-05,3.45E-05,5.28E-05,,,0.009743879,0.008151836,0.061435111,0.071518688,0.288178952,0.235829394,0.044517776,0.012706604,0.000203533,0.000157587,0.00054596,0.000625813,0.057093235,0.043476492,3.26E-05,0,0.016520224,0.006617564,0.000231201,0.000228848,0.000616876,0.00045092,0,0.003869912,0.000174683,0.000252694,,,0.046898123,0.069023122,0.071837136,0.05658245,0.004120758,0.002622429,0.007169708,0.0048808,0.00218801,0.001896518,1.78E-05,4.64E-05,,,0.025527388,0.047010842,0.40547322,0.298812313,0.002491884,0.001796036,,,0.040429176,0.046427773,,0.037336773,0.004357556,0.00222564
