Time,Sex,AgeGrpStart,mx
2021,Female,70,0.171062496
2021,Female,75,0.291155064
2021,Female,80,0.47991595
2021,Female,85,0.87206033
2021,Female,90,1.664216971
2021,Female,95,2.828321668
2021,Male,0,0.043769858
2021,Male,2,0.001624296
2021,Male,5,0.001060774
2021,Male,10,0.00122224
2021,Male,15,0.00492134
2021,Male,20,0.011141799
2021,Male,25,0.015711589
2021,Male,30,0.019436688
2021,Male,35,0.024395158
2021,Male,40,0.031190002
2021,Male,45,0.0398269
2021,Male,50,0.060374378
2021,Male,55,0.08949108
2021,Male,60,0.127188168
2021,Male,65,0.178830518
2021,Male,70,0.257477514
2021,Male,75,0.417101554
2021,Male,80,0.671358533
2021,Male,85,1.188809683
2021,Male,90,2.145306039
2021,Male,95,3.050896866
